date,principle,baseline_trend,proposed_trend,adoption_rate,detection_rate
2024-01-31,Veracity,0.8923440077452359,0.9680180718786625,0.0,0.8555058354722542
2024-01-31,Accuracy,0.9384351625623115,0.9864348808946313,0.0,0.95114213164076
2024-01-31,Validity,0.8168248577993011,0.887216722038278,0.0,0.7733778904180916
2024-01-31,Relevancy,0.7805639740747354,0.8494419444555369,0.0,0.8756885025655708
2024-01-31,Quality,0.8476988155712823,0.9091061813196197,0.0,0.8662554538511875
2024-01-31,Efficiency,0.8100765167829101,0.9498526655993743,0.0,0.7079734502468739
2024-01-31,Fairness,0.8762440614843747,0.961380733887971,0.0,0.7854166576438986
2024-01-31,Transparency,0.8090048689919138,0.8970088618536729,0.0,0.8969850498799322
2024-01-31,Accountability,0.7515040094832559,0.8637478872503671,0.0,0.7982107639221357
2024-02-29,Veracity,0.8831406164256658,0.9693271324012174,0.03698525499620518,0.9447226833745425
2024-02-29,Accuracy,0.8801006616370918,0.9613418979988441,0.02381873760141478,0.7496734394374908
2024-02-29,Validity,0.8070247869687428,0.8755175358244481,0.045114361832128295,0.7648261343739613
2024-02-29,Relevancy,0.7866239851356075,0.838463480091053,0.05573024348553131,0.7928251517319316
2024-02-29,Quality,0.8459432120192609,0.9090730616088708,0.04020630616377519,0.9438052498908445
2024-02-29,Efficiency,0.8556524903779257,0.9340592314755969,0.018065649978402883,0.8673348482443445
2024-02-29,Fairness,0.8779659236067647,0.953921564263109,0.04668604663282938,0.8454116408907759
2024-02-29,Transparency,0.8613509814606988,0.9090020937121432,0.0313082843101737,0.8913454461126447
2024-02-29,Accountability,0.7510416278533486,0.8633662424223155,0.04436038836278535,0.8396965572900633
2024-03-31,Veracity,0.8924720187920134,0.9703311745059728,0.04605755133638456,0.7718464392872382
2024-03-31,Accuracy,0.8963896151045322,0.994038467409651,0.11354362221478087,0.917415777776393
2024-03-31,Validity,0.8044661179239605,0.8877815175989894,0.07998985397863191,0.724600979787241
2024-03-31,Relevancy,0.7685656709501012,0.8540525568004951,0.013911807403938123,0.7190565729404107
2024-03-31,Quality,0.8291118141815473,0.936333427254201,0.06621094475430067,0.8995209310309089
2024-03-31,Efficiency,0.8355633288371077,0.9449603339995186,0.09465066853185507,0.7221380341069072
2024-03-31,Fairness,0.911616408417091,0.961107995542533,0.026560805023927755,0.9053379472879473
2024-03-31,Transparency,0.8036009525597653,0.924071662534004,0.11521215618235145,0.8827632155167754
2024-03-31,Accountability,0.7225835947862647,0.889668208954986,0.04488471586329296,0.8554896418303246
2024-04-30,Veracity,0.9209765200319109,0.9778581745613015,0.023311499796567416,0.8590309359626291
2024-04-30,Accuracy,0.9246236045189843,0.9962746942619937,0.10913216418532953,0.7985446770900559
2024-04-30,Validity,0.8097988966796034,0.9012800737833254,0.10409971764219568,0.9687874734754672
2024-04-30,Relevancy,0.7776531441634085,0.8510796759759979,0.10121692026342989,0.7320293854271503
2024-04-30,Quality,0.8404474509307015,0.9304254664310413,0.15355813199883864,0.9872993491866102
2024-04-30,Efficiency,0.8754578181777332,0.9491624528279116,0.10648814301898765,0.9857643843356368
2024-04-30,Fairness,0.8905797500035403,0.9642605299334831,0.08517604278695044,0.7306957927629525
2024-04-30,Transparency,0.822583241535703,0.9202389273470353,0.09272438206144708,0.7843812999364664
2024-04-30,Accountability,0.7380968337562498,0.877448108715054,0.09728940020360544,0.745624618726709
2024-05-31,Veracity,0.9014804617072101,0.9801946260527047,0.19068473439122818,0.9361324260333229
2024-05-31,Accuracy,0.9293325961332166,1.0073699840534214,0.0834620201533581,0.9880514496685111
2024-05-31,Validity,0.8045938430735003,0.9053157417533464,0.16082421644789838,0.7159713648154383
2024-05-31,Relevancy,0.7750615930396858,0.8593735606894687,0.036804148226513886,0.9646302616388953
2024-05-31,Quality,0.8273080604876302,0.9421435727519211,0.13785391646253853,0.9153532773020497
2024-05-31,Efficiency,0.8450439474357967,0.9683822676932566,0.195336861480297,0.9797613864867054
2024-05-31,Fairness,0.9097436974560806,0.9743309624596636,0.1048908480083532,0.8998875668336674
2024-05-31,Transparency,0.8424253822087646,0.9186453803835543,0.1348418388779588,0.8485757085178496
2024-05-31,Accountability,0.7619459922831309,0.8986446161815695,0.16987603910548077,0.9560348003534058
2024-06-30,Veracity,0.8991810516197534,1.0009167139354826,0.2511489332558439,0.900301044315828
2024-06-30,Accuracy,0.9291843084945224,1.0055864319871433,0.2538807537496651,0.8858024716257257
2024-06-30,Validity,0.8137986603821395,0.8920384775688819,0.11918372015399677,0.9865152310135294
2024-06-30,Relevancy,0.7272189249674892,0.858467656830525,0.20974703081365334,0.8263188888996951
2024-06-30,Quality,0.8544901890456471,0.9294414325981236,0.2360929016794015,0.7276534194571274
2024-06-30,Efficiency,0.8552464424411625,0.9700460044061597,0.09445769351198872,0.7257823797064651
2024-06-30,Fairness,0.8912928882790836,0.9652520215425279,0.04463266844912006,0.768545826899256
2024-06-30,Transparency,0.8476699390501689,0.941134807804173,0.20409946237620985,0.7618195155424615
2024-06-30,Accountability,0.7568432787038529,0.8814325375194825,0.10669474818744465,0.9365995386867901
2024-07-31,Veracity,0.928124274556472,0.9967601425324198,0.04914016118211627,0.8218751168391283
2024-07-31,Accuracy,0.9193685641158407,1.0090053203857101,0.18684651131624166,0.7290381016372467
2024-07-31,Validity,0.7983609120220753,0.9092047322533527,0.06811886888448997,0.9244889027998168
2024-07-31,Relevancy,0.7936650767425707,0.8840406361550146,0.13960178649565588,1.001855592655997
2024-07-31,Quality,0.8272095917759553,0.9333255362856495,0.29596705516738664,0.9979784431153982
2024-07-31,Efficiency,0.838915345240359,0.9682288565386222,0.0959279213412785,0.8669941227416267
2024-07-31,Fairness,0.8942836360387011,0.983654428591403,0.2557498587327562,0.870217929784692
2024-07-31,Transparency,0.8171306895096807,0.9352244388819011,0.1761267686801033,0.7503456392642112
2024-07-31,Accountability,0.7577959894715789,0.8934358495106836,0.26135933381376586,0.8047200337635168
2024-08-31,Veracity,0.9048949020072635,0.9907806636689099,0.24854894232046115,0.871766286465144
2024-08-31,Accuracy,0.9130353134208313,1.0048354502580275,0.29159250641026474,0.885320961059484
2024-08-31,Validity,0.8263083390755356,0.9094661993310835,0.29020784468043387,0.9459180345037808
2024-08-31,Relevancy,0.7745717315024592,0.8881370328675546,0.3325968676774769,0.7453167266909165
2024-08-31,Quality,0.8505332749399421,0.9285120165100694,0.05324147331502392,0.8340037093785558
2024-08-31,Efficiency,0.8881176062625886,0.9559792080210369,0.251671431366858,0.7464943957408013
2024-08-31,Fairness,0.9537993473650498,1.0046805841753426,0.33009829660331974,0.8465591847325104
2024-08-31,Transparency,0.8499109376141261,0.9303563825434114,0.28082802205129004,0.8651802975766898
2024-08-31,Accountability,0.7658045048692249,0.9128204475597151,0.1589273077587036,0.7302944217478421
2024-09-30,Veracity,0.9202456284524347,0.9927187847475263,0.1732491413932626,0.9672077035888035
2024-09-30,Accuracy,0.9503809709945849,1.0152979132046125,0.23900543236526617,0.9062557482576024
2024-09-30,Validity,0.8255623240397645,0.9082206530803876,0.2965404470710981,0.9212015608882355
2024-09-30,Relevancy,0.7738108285063321,0.8838832172227825,0.33074994040597283,0.8755817895735262
2024-09-30,Quality,0.8519799819553318,0.9587766199175479,0.12025888685562107,0.8122781642964425
2024-09-30,Efficiency,0.9008663917879822,0.9607862480192869,0.29695268675540365,0.7935373561492647
2024-09-30,Fairness,0.9037719861562664,0.9846873012046551,0.3519604413947867,0.7707692016722942
2024-09-30,Transparency,0.8398689939622574,0.9240781180323013,0.22629233552325806,0.9716059681582597
2024-09-30,Accountability,0.7542901638807262,0.8842724946556801,0.16569073974346296,0.8367235891935904
2024-10-31,Veracity,0.9296563671390297,1.0130743263959217,0.33965028866285724,0.9456590339915681
2024-10-31,Accuracy,0.9612389764757331,1.0421377937559624,0.2916296354034957,0.9345185676095136
2024-10-31,Validity,0.8318457149523933,0.9305868137819,0.14621456407803657,0.7503661297047468
2024-10-31,Relevancy,0.8188663690654245,0.8844820054721815,0.1485265817245855,0.7611330412180316
2024-10-31,Quality,0.8485862804725786,0.9498046627804855,0.3605589464887626,0.9643449266350569
2024-10-31,Efficiency,0.8884367478920076,0.9996818395468192,0.39292026404174196,0.7925617445854222
2024-10-31,Fairness,0.9103935334332042,0.9943467279858015,0.19842037857720202,0.8378648991270161
2024-10-31,Transparency,0.8441243523536082,0.9534111685545739,0.3503409366713111,0.9489454580890245
2024-10-31,Accountability,0.789185584619646,0.9194901370187996,0.04990003051716774,0.9293707355534447
2024-11-30,Veracity,0.9246435500658933,1.007403274948138,0.3656323066664265,0.9354862842577252
2024-11-30,Accuracy,0.9557142895284735,1.029456366677539,0.2326512059870483,0.7386839768840141
2024-11-30,Validity,0.8427223868804011,0.9221781334417083,0.34084739098693806,0.7841024109175521
2024-11-30,Relevancy,0.7813112895403216,0.8950763466510646,0.2490280146020831,1.0204808168885324
2024-11-30,Quality,0.8503858699487038,0.9754634850793069,0.40431889759196454,0.990260968388036
2024-11-30,Efficiency,0.883020757525101,0.9779362854915654,0.4147154647105778,0.9912349057563146
2024-11-30,Fairness,0.9269280881871582,1.0181146862499937,0.35810203607178287,0.8797121204065007
2024-11-30,Transparency,0.8304881830898041,0.9454706546356731,0.26434533069075167,0.8621535068165759
2024-11-30,Accountability,0.7466088021650963,0.9100107562797224,0.2841718678554282,0.9222717057622324
2024-12-31,Veracity,0.9399040764396075,1.0335191702356805,0.37761214267546545,0.781685002953925
2024-12-31,Accuracy,0.9547815586714513,1.0348738141553802,0.4162679126015718,0.8949425582652838
2024-12-31,Validity,0.8607228976679047,0.9303493508433824,0.10675060973836994,0.7339012320455669
2024-12-31,Relevancy,0.780595938527599,0.8906569869460195,0.18528972987738482,1.0171768904835448
2024-12-31,Quality,0.8985972844711388,0.977708823762898,0.33458174041600014,0.8485506071470238
2024-12-31,Efficiency,0.8670270957815527,0.9942775175474288,0.4308104722981138,0.7616360392382656
2024-12-31,Fairness,0.9113440089739396,1.0263252387137167,0.0703800784211852,0.9967774361637514
2024-12-31,Transparency,0.843668834742135,0.9481072267049637,0.4631839819403959,0.7632478116268352
2024-12-31,Accountability,0.7689229974934911,0.9367683253932895,0.11867410070738463,0.9917027758022536
2025-01-31,Veracity,0.9414807050142857,1.0147639649603506,0.20363246020543418,0.8578864552120222
2025-01-31,Accuracy,0.9711286432633843,1.0281899709683697,0.5117117979725359,0.9800616707162273
2025-01-31,Validity,0.8564286284631834,0.9447072271562513,0.4430698084226137,0.8739288459481568
2025-01-31,Relevancy,0.8159807189085105,0.9037277929437045,0.3772083408881588,0.7749908223840278
2025-01-31,Quality,0.8754304943207948,0.972807859000849,0.43914553653825195,0.7419362085328098
2025-01-31,Efficiency,0.884445791413466,0.9956839375833029,0.4250406270171081,0.901568376391086
2025-01-31,Fairness,0.9045476019680889,0.9992918225524797,0.08956812653257087,0.8944993933214431
2025-01-31,Transparency,0.8604135139699185,0.9520319619877966,0.344571012215482,0.8649717252028499
2025-01-31,Accountability,0.7755265391473842,0.9064140011855799,0.46116653830964344,0.8696660510568474
2025-02-28,Veracity,0.9629882751318799,1.0151388398225558,0.3643914717137557,0.7646636363587676
2025-02-28,Accuracy,0.9639070954286181,1.029432070712123,0.24068548835210557,0.8323572817288933
2025-02-28,Validity,0.8114306991134851,0.937449123339932,0.23144695938229662,0.9662663939005346
2025-02-28,Relevancy,0.8217389617316521,0.9068796297471511,0.5258987046996159,1.0100831500481222
2025-02-28,Quality,0.868598398200228,0.9564599045995608,0.3233359149874094,0.9894549710968458
2025-02-28,Efficiency,0.8581863364871947,1.0009726228163058,0.3294528150354822,0.7509879732175357
2025-02-28,Fairness,0.9363588736447114,1.0265405747765668,0.3804859314546679,0.7972271998564144
2025-02-28,Transparency,0.883052029176944,0.9917167384821081,0.3647680212127693,0.988046818465896
2025-02-28,Accountability,0.7864940621629604,0.9358282659805167,0.49887918348571425,0.8437098157799217
2025-03-31,Veracity,0.9854594543013173,1.0339467601781003,0.2940768219201978,0.8479335973313109
2025-03-31,Accuracy,0.9740583039635162,1.0423374262045746,0.1650869028478144,0.7818028913058265
2025-03-31,Validity,0.8540249946812544,0.937284429738215,0.13689007819096966,1.0301246048333679
2025-03-31,Relevancy,0.7980804362092638,0.9237291885063771,0.37335232495715603,0.7430933619068608
2025-03-31,Quality,0.8668050005870961,0.9843700927098451,0.10233712106056142,0.96548923418707
2025-03-31,Efficiency,0.903198114381073,0.9832364633223892,0.5036876924060193,0.9707676598754156
2025-03-31,Fairness,0.9514421777472435,1.0151967075126709,0.2670912808365928,0.8890070592198226
2025-03-31,Transparency,0.8520305011188469,0.9736317034993639,0.3753696528255442,0.9119413090315518
2025-03-31,Accountability,0.7799049607825176,0.9339904934228588,0.19085902624801143,0.8820404712855099
2025-04-30,Veracity,0.9592188228280959,1.0590157661258346,0.14457423228772137,0.8472477598592101
2025-04-30,Accuracy,0.9734974031086449,1.0548060439325393,0.5536461285770734,0.7573377189520787
2025-04-30,Validity,0.8921347850101606,0.9602704646429646,0.30969953164204467,0.8933132863909199
2025-04-30,Relevancy,0.8083640940995046,0.9321693396194338,0.5738068079198616,0.9046599548101002
2025-04-30,Quality,0.8855756952748727,0.9771175143547977,0.3580789325574052,0.9641655051450783
2025-04-30,Efficiency,0.8809298445362383,1.0068483141446007,0.2745994504662824,0.9284040796570565
2025-04-30,Fairness,0.9443269516311419,1.0245929160544525,0.4017022289892165,0.8289656415903004
2025-04-30,Transparency,0.871446872741138,0.9850977148834672,0.33362016841320585,0.9998934890214545
2025-04-30,Accountability,0.7796145183161142,0.9170218690419515,0.34750576396509975,0.7584383535220636
2025-05-31,Veracity,0.9331304422392745,1.0509631256494663,0.2649889045349093,0.870461853752344
2025-05-31,Accuracy,0.9647187023055755,1.0630294886844114,0.2694474148215687,0.8286093719597649
2025-05-31,Validity,0.8404719388092422,0.9504181265701416,0.5338292123901934,0.7583738943691893
2025-05-31,Relevancy,0.8187153947372092,0.925391677580436,0.17163361972498736,0.8512307706093779
2025-05-31,Quality,0.8845457159137666,0.9916259762287151,0.424371234792171,0.941717232844312
2025-05-31,Efficiency,0.8744812588799477,1.0099446323430152,0.15957126532942323,0.9519434457878203
2025-05-31,Fairness,0.9363195250969578,1.0355917104544148,0.36345916397356187,1.0430150359460582
2025-05-31,Transparency,0.8590230152539928,0.9669328623610267,0.28255353629115176,0.7563989697329982
2025-05-31,Accountability,0.7682224367892483,0.9351017308186976,0.14667703213240094,0.9588442451487739
2025-06-30,Veracity,0.9628906095994292,1.0526608226572025,0.643028736357581,1.010158277046475
2025-06-30,Accuracy,0.9738448197178862,1.061615960966168,0.15024913515052893,0.8555817718615539
2025-06-30,Validity,0.860415121245478,0.9515507380572116,0.5110288884361832,0.7974348422539033
2025-06-30,Relevancy,0.8130901732624077,0.924407969906634,0.3396092499396961,0.8351374930491288
2025-06-30,Quality,0.9153482669090057,0.9734942520484375,0.3999542071423237,0.967309272768102
2025-06-30,Efficiency,0.8909709817994221,1.0140360833996183,0.3294439087704349,0.91284424756762
2025-06-30,Fairness,0.9734140370524673,1.0362280730821498,0.1027417203480286,1.0458469595363835
2025-06-30,Transparency,0.8914899595403158,0.9684831721091275,0.3025474725225888,0.8957894688937078
2025-06-30,Accountability,0.8135893280443701,0.9298082744800407,0.2968959715706556,0.8784776111211816
2025-07-31,Veracity,0.9674221172363796,1.05542830024204,0.4873305446071582,0.7816732659635438
2025-07-31,Accuracy,0.9682817827484024,1.0521875187435066,0.5498476421969533,0.8870095410839127
2025-07-31,Validity,0.874520879815804,0.9685355943671496,0.1457519017928883,0.9829876135630573
2025-07-31,Relevancy,0.8322983300770089,0.9334003801402765,0.6870548270594817,0.845688990599055
2025-07-31,Quality,0.86047199850249,0.9909916720169921,0.2873286352903708,0.8517776136615018
2025-07-31,Efficiency,0.9125782493295431,1.0079496877620502,0.565749321807846,0.96241049324906
2025-07-31,Fairness,0.949127247354514,1.0320230287727765,0.19668108165086348,1.0499308041911632
2025-07-31,Transparency,0.8952882699502497,0.9957912683615631,0.28585053625628387,0.9612845673098674
2025-07-31,Accountability,0.7934966585063877,0.9413605853363086,0.6675028347812607,0.9459032530691392
2025-08-31,Veracity,0.9652702413773706,1.0737270605964826,0.18563322553511896,0.8692293083916874
2025-08-31,Accuracy,0.9742913789746257,1.067512149248467,0.2574843699801684,0.7852062796371402
2025-08-31,Validity,0.8572691129228646,0.9708778073196078,0.63354744652561,0.8627045004845328
2025-08-31,Relevancy,0.7914858081110634,0.91170715543488,0.5562179671095056,0.976391099867263
2025-08-31,Quality,0.9145866809449057,1.0067775161401114,0.08846355358904591,0.9079535519606622
2025-08-31,Efficiency,0.8784978796461805,1.027124119850697,0.4521759516958521,0.8965760518818758
2025-08-31,Fairness,0.9342921915259723,1.0423545102242344,0.37180519955351077,0.9870064851440842
2025-08-31,Transparency,0.8742723442804412,0.9691923023520268,0.7250257547513901,1.0188408178906736
2025-08-31,Accountability,0.7797657772553684,0.9531346032174752,0.3512202379157355,0.960814510373272
2025-09-30,Veracity,0.9701356594756078,1.0933197457844424,0.6495580032489285,0.9653882509148985
2025-09-30,Accuracy,0.9760625780396309,1.0977819683736314,0.2335483478255086,0.840510980677216
2025-09-30,Validity,0.8900784527079127,0.966922702721069,0.11419204658732637,1.0053320474402536
2025-09-30,Relevancy,0.8265225804599002,0.9520279788784337,0.3627676870101114,0.7925181058193609
2025-09-30,Quality,0.8849827015861131,1.0017406628640495,0.6526252184076413,0.9128324851276322
2025-09-30,Efficiency,0.941008611288735,1.0319690034165503,0.6164009655232866,0.8233759486074151
2025-09-30,Fairness,0.9577675127731521,1.0483734943164171,0.3159860261723702,0.8774850166116823
2025-09-30,Transparency,0.8836654948070949,0.9888507815369075,0.6072752997361321,0.8825210629055812
2025-09-30,Accountability,0.8027054432935088,0.9627471828365192,0.7091321287966367,0.9716384753816463
2025-10-31,Veracity,0.9593787347976684,1.0817327548643219,0.22592532081340894,1.0247400864626492
2025-10-31,Accuracy,1.0012378564739892,1.0782244754408588,0.38432315153626107,0.7671802362553286
2025-10-31,Validity,0.8587008806298443,0.9928522007989901,0.5635280735147378,0.9038582344033739
2025-10-31,Relevancy,0.8308788151906,0.9389139768125312,0.6564597540460382,0.8087449322097582
2025-10-31,Quality,0.9154465718239857,0.9840598187477211,0.3155208956996664,0.9136392170816079
2025-10-31,Efficiency,0.9325468100134967,1.0454685964158807,0.752940000820067,1.0237566884762437
2025-10-31,Fairness,0.9621378027089931,1.055009014939939,0.3778168029878387,0.8343598758289111
2025-10-31,Transparency,0.8765350282561153,0.9996467829095332,0.612302786578907,0.9604667795141785
2025-10-31,Accountability,0.8167787523787378,0.9535081588661956,0.48693248555938123,0.7822662944082522
2025-11-30,Veracity,0.9795415362914209,1.071948096107598,0.6741592245521272,0.8258270118262591
2025-11-30,Accuracy,1.0131294314809869,1.076673903772163,0.7436121836795634,0.8609802021055438
2025-11-30,Validity,0.8883740504771963,0.9827445502723574,0.6683264164022426,1.036671391083308
2025-11-30,Relevancy,0.8488393345166854,0.9349609379546872,0.17835279651522007,0.9525208685862424
2025-11-30,Quality,0.9224549038174397,1.0035938679635639,0.19914359173113175,0.9676123689069178
2025-11-30,Efficiency,0.9319075529235623,1.0444497200373857,0.605976984962625,0.9239888487959168
2025-11-30,Fairness,0.9514740734612698,1.067452044935164,0.5988058598883773,0.9856306417193473
2025-11-30,Transparency,0.8787323535348508,1.0064075026941042,0.31973044846389176,0.7945612852155951
2025-11-30,Accountability,0.7963894306950312,0.95751095383319,0.421259692109766,1.0019678354915964
2025-12-31,Veracity,0.9795524092927965,1.0714154134702099,0.13054091959219877,1.0385109134218966
2025-12-31,Accuracy,1.0023868456610552,1.1050459148567455,0.6914377125083119,0.9490081719732636
2025-12-31,Validity,0.8533160658788745,0.9791479604648725,0.6832142459208381,0.89901559678257
2025-12-31,Relevancy,0.8411172458084428,0.9363209278619992,0.5118210101575451,1.0334450007271037
2025-12-31,Quality,0.9223912937899102,1.0351125542696331,0.6216883741870652,0.8865818822657717
2025-12-31,Efficiency,0.9202281672172484,1.040322268873044,0.21617380538821876,0.9342462323583167
2025-12-31,Fairness,0.9683305684410314,1.059924858734787,0.32469420812055994,0.8291742330075734
2025-12-31,Transparency,0.9145541434556798,1.0115955853074068,0.603417032750713,0.8161587628985477
2025-12-31,Accountability,0.8255757927429008,0.9653856151294219,0.43627010173110253,0.9114626021438269
